id,pond_id,species_id,total_seed,started_at,finished_at,remark,created_at,updated_at,area,initial_age,limit_weight_per_area,target_cultivation_day,target_size,extracted_at,subscription_type,ordered_at,hatchery_id,total_seed_type,hatchery_name,pond_name,pond_length,pond_width,pond_depth
27706,38264,,263250,2023-11-30 00:00:00.000,2024-01-24 00:00:00.000,,2023-11-24 06:08:58.000,2024-01-25 00:42:06.000,2025.0,0.0,1.25,100.0,60.0,2024-04-12 17:02:22.000,Free,,66.0,net,UD. Benur Ndaru Laut,C1,45.0,45.0,1.2
19672,4,1.0,192000,2022-12-15 00:00:00.000,2023-02-25 00:00:00.000,#SiklusFarm,2022-11-27 01:47:11.000,2023-06-05 00:03:14.000,1811.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-12-15 02:49:55.000,83.0,actual,CV Raja Benur,Kolam B4,49.14,36.85,0.9
22961,41055,1.0,100000,2023-07-02 00:00:00.000,2023-09-21 00:00:00.000,#JT02,2023-06-07 04:07:00.000,2023-10-27 03:58:58.000,810.0,0.0,1.25,90.0,30.0,2024-04-12 17:02:22.000,Free,2023-06-07 04:07:00.000,1004.0,net,PT. Tri Karta Pratama - Total Kualitas Prima,kolam U3,30.0,27.0,2.0
26981,35864,1.0,50000,2023-10-23 00:00:00.000,2023-12-17 00:00:00.000,#TBR01,2023-10-27 09:45:28.000,2023-12-25 14:35:49.000,500.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,83.0,net,CV Raja Benur,A1LONARA,25.0,20.0,1.3
28292,43159,1.0,40000,2023-12-10 00:00:00.000,2024-02-28 00:00:00.000,#TBR01,2023-12-18 23:54:41.000,2024-03-11 05:32:22.000,440.0,,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,1065.0,gross,"PT. Suri Tani Pemuka, Hatchery Negara Bali",C,22.0,20.0,1.0
17375,34229,1.0,70000,2022-07-23 00:00:00.000,2022-10-12 00:00:00.000,#SiklusTebar,2022-07-24 01:43:50.000,2022-10-14 06:41:12.000,1000.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,54.0,net,PT. Suri Tani Pamuka,A1,100.0,10.0,1.2
23977,34491,1.0,456142,2023-06-26 00:00:00.000,2023-09-21 00:00:00.000,,2023-07-08 13:53:28.000,2023-10-19 04:09:59.000,1056.0,0.0,1.25,120.0,30.0,2024-04-12 17:02:22.000,Paid,,1000.0,actual,AGAPE Hatchery,Dungkek2,33.0,32.0,1.8
23977,34491,1.0,456142,2023-06-26 00:00:00.000,2023-09-21 00:00:00.000,,2023-07-08 13:53:28.000,2023-10-19 04:09:59.000,1056.0,0.0,1.25,120.0,30.0,2024-04-12 17:02:22.000,Free,,1000.0,actual,AGAPE Hatchery,Dungkek2,33.0,32.0,1.8
13774,29446,,300909,2021-12-04 00:00:00.000,2022-03-04 00:00:00.000,,2022-01-05 05:54:38.000,2022-03-16 02:17:33.000,2500.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,,79.0,actual,PT Hisenor Technology Indonesia,A,57.74,43.3,1.8
19686,7369,1.0,400200,2022-09-19 00:00:00.000,2023-01-21 00:00:00.000,#SiklusBDNisa,2022-11-27 13:32:35.000,2023-02-02 00:07:31.000,2820.0,0.0,1.25,160.0,55.0,2024-04-12 17:02:22.000,Free,,1000.0,actual,AGAPE Hatchery,C3,61.1,45.83,1.25
11017,23694,,50000,2021-07-03 00:00:00.000,2021-10-20 00:00:00.000,,2021-07-20 15:48:23.000,2021-12-07 11:41:08.000,1000.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-08-07 05:00:40.000,,gross,,Jenggo1,36.51,27.39,1.3
16675,33537,1.0,250000,2022-05-30 00:00:00.000,2022-08-02 00:00:00.000,,2022-06-18 05:21:23.000,2022-08-17 08:06:38.000,1024.0,1.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,,gross,,A1,37.0,37.0,1.2
23991,39918,1.0,300000,2023-07-09 00:00:00.000,2023-09-30 00:00:00.000,#VietProject23,2023-07-09 00:06:49.000,2023-10-09 01:38:08.000,1320.0,8.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Paid,,1049.0,gross,Việt Úc,A1,40.0,33.0,1.5
18989,34717,2.0,300000,2022-10-19 00:00:00.000,2023-02-14 00:00:00.000,,2022-10-19 06:30:26.000,2023-06-02 09:35:16.000,4999.9,0.0,1.25,118.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,F01,70.71,70.71,1.5
19169,34714,2.0,300000,2022-10-27 00:00:00.000,2023-02-10 00:00:00.000,,2022-10-27 07:25:18.000,2023-06-17 07:46:11.000,4970.0,0.0,1.25,106.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,E03,70.71,70.71,1.5
19471,34725,2.0,200000,2022-11-10 00:00:00.000,2023-02-21 00:00:00.000,,2022-11-10 07:29:48.000,2023-02-24 19:38:38.000,4999.9,0.0,1.25,103.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,M04,70.71,70.71,1.5
5903,17015,,70170,2020-10-05 00:00:00.000,2021-02-03 00:00:00.000,,2020-09-22 07:47:28.000,2021-03-15 01:24:31.000,800.0,0.0,1.25,121.0,45.0,2024-04-12 17:02:22.000,Free,2020-09-22 07:47:28.000,,,,Ali2,32.66,24.49,1.2
24894,43009,1.0,440000,2023-08-11 00:00:00.000,2023-10-11 00:00:00.000,#BD-Katalis02,2023-08-16 15:33:46.000,2023-10-31 03:06:02.000,3190.0,1.0,1.25,100.0,45.0,2024-04-12 17:02:22.000,Free,2023-08-16 15:33:46.000,77.0,actual,Suri Tani Pemuka Anyer,KBU 6,58.0,55.0,1.2
26511,44171,1.0,380886,2023-10-15 00:00:00.000,2024-01-03 00:00:00.000,,2023-10-15 14:13:30.000,2024-01-13 15:54:54.000,2355.0,0.0,1.25,120.0,35.0,2024-04-12 17:02:22.000,Free,2023-10-15 14:13:30.000,1068.0,actual,PT. Suri Tani Pemuka - Sumbawa,B3,50.0,47.1,1.2
4313,12228,,310536,2020-05-05 00:00:00.000,2020-06-07 00:00:00.000,,2020-05-07 04:41:18.000,2020-06-07 13:34:27.000,4800.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,,,,,A1,80.0,60.0,
23331,34714,2.0,275000,2023-07-14 00:00:00.000,2023-12-26 00:00:00.000,,2023-06-17 07:39:47.000,2023-12-29 14:15:29.000,4999.9,0.0,1.25,165.0,55.0,2024-04-12 17:02:22.000,Paid,,1020.0,actual,MATERNIDADE NACALA,E03,70.71,70.71,1.5
23331,34714,2.0,275000,2023-07-14 00:00:00.000,2023-12-26 00:00:00.000,,2023-06-17 07:39:47.000,2023-12-29 14:15:29.000,4999.9,0.0,1.25,165.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,E03,70.71,70.71,1.5
23331,34714,2.0,275000,2023-07-14 00:00:00.000,2023-12-26 00:00:00.000,,2023-06-17 07:39:47.000,2023-12-29 14:15:29.000,4999.9,0.0,1.25,165.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,E03,70.71,70.71,1.5
23705,41763,,168000,2023-07-08 00:00:00.000,2023-11-18 00:00:00.000,#SiklusFarm,2023-06-30 03:34:25.000,2023-11-24 08:41:56.000,1330.0,0.0,1.25,140.0,40.0,2024-04-12 17:02:22.000,Free,2023-11-10 04:24:43.000,1022.0,net,Windu Segara Anyar,B3,35.0,38.0,1.3
22522,7382,,302049,2023-05-14 00:00:00.000,2023-06-24 00:00:00.000,#BD-Katalis01,2023-05-22 03:10:40.000,2023-07-01 00:07:33.000,1600.0,0.0,1.25,120.0,100.0,2024-04-12 17:02:22.000,Free,,24.0,actual,PT. Prima Larvae,G2,64.0,48.2,1.25
15406,22796,1.0,70000,2022-04-10 00:00:00.000,2022-06-10 00:00:00.000,,2022-04-10 13:40:09.000,2022-06-10 12:12:58.000,670.0,0.0,1.25,100.0,40.0,2024-04-12 17:02:22.000,Free,,25.0,net,PT. Matahari Cipta Sentosa (Unit Hatchery Paiton),P2,29.89,29.89,1.2
19958,37506,1.0,400000,2022-11-15 00:00:00.000,2022-12-07 00:00:00.000,,2022-12-13 04:34:54.000,2023-01-03 11:06:57.000,1640.0,1.0,1.25,100.0,55.0,2023-05-25 17:02:11.000,Free,,,gross,,A3,40.0,41.0,1.6
24881,34687,2.0,225000,2023-08-22 00:00:00.000,2024-01-23 00:00:00.000,,2023-08-16 12:22:17.000,2024-01-25 10:56:25.000,4999.9,0.0,1.25,154.0,55.0,2024-04-12 17:02:22.000,Paid,,1020.0,actual,MATERNIDADE NACALA,A01,70.71,70.71,1.5
24881,34687,2.0,225000,2023-08-22 00:00:00.000,2024-01-23 00:00:00.000,,2023-08-16 12:22:17.000,2024-01-25 10:56:25.000,4999.9,0.0,1.25,154.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,A01,70.71,70.71,1.5
25707,43134,1.0,350000,2023-09-22 00:00:00.000,2023-11-25 00:00:00.000,,2023-09-22 01:13:25.000,2023-12-02 00:07:02.000,700.0,0.0,1.2,90.0,80.0,2024-04-12 17:02:22.000,Free,2023-09-22 01:13:25.000,68.0,net,PT. Delta Windu Purnama,PASURUAN P1,26.45,26.45,1.2
15309,31645,,646763,2022-03-07 00:00:00.000,2022-05-10 00:00:00.000,,2022-04-04 11:50:45.000,2022-05-14 16:14:42.000,3452.0,1.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,24.0,actual,PT. Prima Larvae,B8,69.04,50.0,2.0
24207,38745,1.0,242138,2023-07-14 00:00:00.000,2023-09-20 00:00:00.000,#SiklusFarm,2023-07-16 14:42:17.000,2023-09-27 00:07:37.000,2136.0,0.0,1.25,140.0,55.0,2024-04-12 17:02:22.000,Free,,54.0,net,PT. Suri Tani Pamuka,B9,60.0,35.6,2.0
25187,43377,1.0,185333,2023-08-27 00:00:00.000,2023-12-20 00:00:00.000,,2023-08-30 23:33:51.000,2023-12-27 00:07:43.000,1368.0,0.0,1.5,130.0,45.0,2024-04-12 17:02:22.000,Free,2023-08-30 23:33:51.000,20.0,actual,PT. Maju Tambak Sumur,A7,36.0,37.0,1.2
27184,42442,,200000,2023-10-17 00:00:00.000,2023-12-27 00:00:00.000,#BD-Katalis03,2023-11-01 08:22:12.000,2024-01-03 14:19:53.000,1350.0,1.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2023-11-01 08:22:12.000,27.0,gross,PT. Citra Larva Cemerlang,1,45.0,30.0,1.0
16350,12562,1.0,231000,2022-05-15 00:00:00.000,2022-08-03 00:00:00.000,#SiklusCustomerRizky,2022-05-31 04:17:46.000,2022-08-24 08:06:59.000,2500.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,51.0,gross,PT. Prima Larvae,C11,57.74,43.3,1.5
22508,33943,1.0,208000,2023-05-21 00:00:00.000,2023-09-24 00:00:00.000,,2023-05-21 05:56:20.000,2023-09-24 07:17:39.000,5814.0,1.0,1.25,130.0,30.0,2024-04-12 17:02:22.000,Free,,,actual,,A1,102.0,57.0,1.0
14583,20106,1.0,426600,2022-02-26 00:00:00.000,2022-06-04 00:00:00.000,,2022-02-27 12:38:29.000,2022-06-11 00:05:45.000,2100.0,1.0,2.0,135.0,45.0,2024-04-12 17:02:22.000,Free,2022-03-15 03:05:35.000,16.0,gross,PT. Centralpertiwi Bahari - Hatchery Situbondo,A05,40.0,52.5,1.3
14220,6738,1.0,389000,2022-02-06 00:00:00.000,2022-05-30 00:00:00.000,,2022-02-06 15:02:57.000,2022-06-01 14:48:03.000,1089.0,1.0,4.0,120.0,45.0,2024-04-12 17:02:22.000,Free,,,actual,,Petak 1,36.51,27.39,2.5
10718,24512,1.0,91334,2021-05-28 00:00:00.000,2021-09-25 00:00:00.000,,2021-07-02 03:53:36.000,2021-11-30 09:41:58.000,800.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-08-24 04:55:49.000,,net,,D,32.66,24.49,
7020,12824,1.0,90000,2020-11-28 00:00:00.000,2021-01-15 00:00:00.000,,2020-12-02 01:44:19.000,2020-12-06 11:46:50.000,310.0,,,,,2024-04-12 17:02:22.000,Free,2020-12-06 11:43:30.000,,,,Kolam Alba B,20.33,15.25,
18223,33758,1.0,150000,2021-05-06 00:00:00.000,2021-07-25 00:00:00.000,#SiklusShrimpHub,2022-09-09 06:13:29.000,2022-10-09 06:12:35.000,1600.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,35.0,net,PT Windu Alam Sentosa,Kolam 2,40.0,40.0,1.0
26567,44177,1.0,309134,2023-10-16 00:00:00.000,2024-01-17 00:00:00.000,,2023-10-16 11:00:41.000,2024-03-25 07:11:14.000,1780.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2023-10-16 11:00:41.000,1067.0,actual,PT. Lautan Mitra Abadi,C1,50.0,35.6,1.2
7615,19188,1.0,374040,2021-02-03 00:00:00.000,2021-04-20 00:00:00.000,,2021-01-12 02:50:39.000,2022-07-11 06:23:23.000,3117.0,1.0,1.25,124.0,45.0,2024-04-12 17:02:22.000,Free,,,net,,B3,64.47,48.35,2.0
12863,18351,,746897,2021-11-04 00:00:00.000,2022-01-08 00:00:00.000,,2021-11-01 01:49:29.000,2022-02-02 08:47:12.000,3640.0,0.0,1.25,95.0,45.0,2024-04-12 17:02:22.000,Free,2021-11-01 01:49:31.000,38.0,net,PT. Suri Tani Pemuka Hatchery Canti,D4,69.67,52.25,1.6
21698,38752,1.0,210970,2023-04-06 00:00:00.000,2023-08-20 00:00:00.000,#SiklusFarm,2023-04-09 01:42:45.000,2023-08-27 00:09:07.000,1740.0,0.0,1.25,140.0,55.0,2024-04-12 17:02:22.000,Free,,49.0,net,Hatchery PT. Centralpertiwi Bahari - Hatchery Makassar,C4,50.0,34.8,2.0
10414,23718,,100000,2021-06-23 00:00:00.000,2021-10-01 00:00:00.000,,2021-06-23 11:48:23.000,2021-11-04 17:05:48.000,1000.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-07-23 03:10:48.000,,gross,,yanto1,36.51,27.39,
29111,45496,1.0,110000,2024-01-20 00:00:00.000,2024-03-13 00:00:00.000,#TBRBanyuwangi2024,2024-01-21 23:35:39.000,2024-03-17 14:47:07.000,3000.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Paid,2024-01-21 23:35:39.000,1031.0,net,PT Benur Bahari Bersama,A1,75.0,40.0,0.7
4896,12737,,70000,2020-06-25 00:00:00.000,2020-08-07 00:00:00.000,,2020-07-02 14:25:58.000,2020-08-13 15:45:18.000,700.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2020-07-02 14:25:58.000,,,,Pulau santen,25.0,28.0,1.3
10026,23681,,25000,2021-04-29 00:00:00.000,2021-07-05 00:00:00.000,,2021-05-28 23:40:58.000,2021-12-01 04:25:50.000,700.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,,3.0,gross,PT. Central Proteinaprima Tbk,HR2,30.55,22.91,
26245,44482,,499800,2023-09-27 00:00:00.000,2023-12-15 00:00:00.000,#BD-Katalis08,2023-10-09 05:51:52.000,2023-12-15 13:26:22.000,2500.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2023-10-09 05:51:52.000,51.0,net,PT. Prima Larvae,F1,50.0,50.0,1.3
10005,23669,,75000,2021-04-16 00:00:00.000,2021-07-11 00:00:00.000,,2021-05-28 11:39:11.000,2021-12-02 03:47:50.000,1000.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,,3.0,net,PT. Central Proteinaprima Tbk,M2,36.51,27.39,1.0
23211,40491,1.0,135915,2023-07-01 00:00:00.000,2023-10-24 00:00:00.000,,2023-06-13 07:46:40.000,2023-10-24 14:18:12.000,832.0,0.0,1.25,120.0,38.0,2024-04-12 17:02:22.000,Paid,,3.0,actual,PT. Central Proteinaprima Tbk,B4,30.0,27.74,1.2
25314,40668,1.0,113640,2023-08-20 00:00:00.000,2023-11-07 00:00:00.000,#JT02,2023-09-05 07:58:31.000,2023-11-08 13:27:19.000,900.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,66.0,actual,UD. Benur Ndaru Laut,B4,50.0,25.0,8.0
15300,19188,1.0,767792,2022-03-06 00:00:00.000,2022-05-24 00:00:00.000,,2022-04-04 11:12:56.000,2022-05-25 02:45:10.000,3692.0,1.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,24.0,actual,PT. Prima Larvae,B3,64.47,48.35,2.0
18608,31446,1.0,265950,2022-10-17 00:00:00.000,2022-12-06 00:00:00.000,#SiklusFarm,2022-10-01 07:51:16.000,2023-06-05 00:03:13.000,2194.84,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-10-01 07:51:16.000,83.0,actual,CV Raja Benur,A5,54.1,40.57,1.2
21907,39593,1.0,85000,2023-04-15 00:00:00.000,2023-07-03 00:00:00.000,,2023-04-17 16:24:03.000,2023-07-06 03:21:57.000,750.0,0.0,1.25,79.0,55.0,2023-07-21 17:02:11.000,Free,,1023.0,gross,Pasific Ami Anton,A2,30.0,25.0,1.4
16167,32640,,136318,2022-05-15 00:00:00.000,2022-07-24 00:00:00.000,#SiklusFarm,2022-05-22 12:05:10.000,2023-05-17 09:00:20.000,2025.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-05-22 12:05:10.000,1004.0,actual,PT. Tri Karta Pratama - Total Kualitas Prima,A14,47.05,35.28,1.2
18370,35757,1.0,350000,2022-09-27 00:00:00.000,2022-11-20 00:00:00.000,,2022-09-18 04:00:59.000,2023-07-25 04:46:35.000,1400.0,1.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,,gross,,A1,40.0,35.0,1.5
18620,35985,1.0,130000,2022-09-22 00:00:00.000,2023-01-11 00:00:00.000,#JT03,2022-10-01 14:58:32.000,2023-04-14 05:58:32.000,1960.0,0.0,1.25,111.0,30.0,2024-04-12 17:02:22.000,Free,,26.0,gross,PT. Suri Tani Pemuka Unit Hatchery Indramayu,B,60.0,32.67,1.0
19370,31466,,365310,2022-11-16 00:00:00.000,2023-02-03 00:00:00.000,#SiklusFarm,2022-11-04 02:07:59.000,2023-06-05 00:03:13.000,2405.08,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-11-04 02:07:59.000,62.0,net,CV. Pasific Harvest,C5,56.63,42.47,1.5
12867,18357,,339385,2021-11-04 00:00:00.000,2022-01-05 00:00:00.000,,2021-11-01 01:49:30.000,2022-02-02 08:50:13.000,1780.0,0.0,1.25,95.0,45.0,2024-04-12 17:02:22.000,Free,2021-11-01 01:49:31.000,38.0,net,PT. Suri Tani Pemuka Hatchery Canti,E4,48.72,36.54,1.6
17729,20902,1.0,347140,2022-07-20 00:00:00.000,2022-10-24 00:00:00.000,#SiklusCustomerPermadi,2022-08-14 03:44:59.000,2022-10-31 00:20:04.000,2907.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,3.0,actual,PT. Central Proteinaprima Tbk,A4,51.0,57.0,1.5
17874,33481,,139000,2022-08-20 00:00:00.000,2022-10-12 00:00:00.000,#SiklusTebar,2022-08-19 22:52:02.000,2022-12-13 13:17:08.000,2610.0,1.0,1.0,90.0,45.0,2024-04-12 17:02:22.000,Free,2022-08-19 22:52:02.000,55.0,actual,CV. Dewi Windu,W1,58.0,45.0,1.0
18751,36087,1.0,509040,2022-08-16 00:00:00.000,2022-11-10 00:00:00.000,#SiklusBDDimas,2022-10-06 12:21:19.000,2022-11-17 00:08:46.000,3025.0,1.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2022-10-06 12:21:19.000,1000.0,actual,AGAPE Hatchery,A6,55.0,55.0,1.2
11638,24021,,90000,2021-08-25 00:00:00.000,2021-10-30 00:00:00.000,,2021-08-25 11:22:25.000,2021-11-22 05:59:29.000,1000.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-09-12 04:40:48.000,,,,A,36.51,27.39,1.2
24272,33475,1.0,200000,2023-06-28 00:00:00.000,2023-09-13 00:00:00.000,#VietProject23,2023-07-19 03:13:12.000,2023-09-13 08:39:57.000,1024.0,5.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Paid,,1055.0,gross,New Post.BL,A1,32.0,32.0,1.0
26913,45040,1.0,200000,2023-10-14 00:00:00.000,2023-11-14 00:00:00.000,#VietProject23,2023-10-25 02:09:52.000,2023-11-21 03:54:34.000,1156.0,23.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,1053.0,actual,Ánh Dương,A01,34.0,34.0,1.6
19294,36811,1.0,312047,2022-11-15 00:00:00.000,2023-02-17 00:00:00.000,#SiklusBDRisda,2022-11-01 06:17:49.000,2023-02-19 14:15:27.000,804.25,0.0,2.4,100.0,50.0,2024-04-12 17:02:22.000,Free,2022-11-01 06:17:49.000,24.0,actual,PT. Prima Larvae,A1,32.0,32.0,1.3
19508,33481,1.0,50000,2022-11-13 00:00:00.000,2022-12-14 00:00:00.000,#SiklusTebar,2022-11-13 22:32:17.000,2022-12-21 02:19:11.000,2610.0,0.0,1.25,100.0,45.0,2024-04-12 17:02:22.000,Free,2022-12-13 13:46:12.000,55.0,actual,CV. Dewi Windu,W1,58.0,45.0,1.0
26050,38591,1.0,35000,2023-10-03 00:00:00.000,2023-11-16 00:00:00.000,#TBR01,2023-10-03 01:01:34.000,2023-11-20 14:24:23.000,380.13,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,83.0,net,CV Raja Benur,Saifuddin 1,22.0,42.0,1.0
16170,32800,1.0,140000,2022-05-23 00:00:00.000,2022-06-26 00:00:00.000,#SiklusTebar,2022-05-23 01:00:13.000,2022-08-25 12:04:53.000,1500.0,1.0,1.25,60.0,90.0,2024-04-12 17:02:22.000,Free,2022-05-23 01:00:13.000,62.0,gross,CV. Pasific Harvest,G1,50.0,40.0,1.0
18248,32272,1.0,50000,2022-08-27 00:00:00.000,2022-10-19 00:00:00.000,#SiklusTebar,2022-09-10 14:05:24.000,2022-11-18 03:08:35.000,576.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-09-10 14:05:24.000,1013.0,net,Benur TOP,SUHADI SUKSES 1,88.0,32.0,1.0
16922,30386,1.0,347500,2022-06-30 00:00:00.000,2022-10-17 00:00:00.000,,2022-06-29 20:08:53.000,2022-10-16 21:22:59.000,2820.0,0.0,1.25,130.0,55.0,2024-04-12 17:02:22.000,Free,,1013.0,gross,Benur TOP,A1,60.0,47.0,1.2
18733,36089,1.0,436320,2022-08-14 00:00:00.000,2022-12-03 00:00:00.000,#SiklusBDDimas,2022-10-06 12:09:55.000,2022-12-10 00:08:59.000,3025.0,1.0,1.25,130.0,55.0,2024-04-12 17:02:22.000,Free,2022-10-06 12:09:55.000,1000.0,actual,AGAPE Hatchery,A3,55.0,55.0,1.2
26481,44167,1.0,328779,2023-10-13 00:00:00.000,2024-02-03 00:00:00.000,,2023-10-13 12:33:46.000,2024-03-25 07:06:40.000,2100.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2023-10-13 12:33:46.000,24.0,actual,PT. Prima Larvae,A6,70.0,30.0,1.2
24544,41486,,334800,2023-08-05 00:00:00.000,2023-10-14 00:00:00.000,#BD-Katalis01,2023-08-01 04:59:34.000,2023-10-15 03:09:45.000,2500.0,0.0,1.25,90.0,40.0,2024-04-12 17:02:22.000,Free,2023-08-01 04:59:34.000,1000.0,actual,AGAPE Hatchery,Petak 4,50.0,50.0,1.2
27544,12688,1.0,80000,2023-11-16 00:00:00.000,2024-01-14 00:00:00.000,#TBR05,2023-11-17 08:43:24.000,2024-01-16 02:11:10.000,216.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2023-11-17 08:43:24.000,83.0,net,CV Raja Benur,Merdeka,24.0,9.0,1.2
27555,45689,1.0,170000,2023-10-30 00:00:00.000,2024-01-11 00:00:00.000,#TBR05,2023-11-18 04:13:34.000,2024-01-16 03:39:20.000,700.0,0.0,1.25,100.0,40.0,2024-04-12 17:02:22.000,Free,2023-11-18 04:13:34.000,83.0,net,CV Raja Benur,Kolam B,28.0,25.0,1.5
11522,21239,1.0,50000,2021-08-19 00:00:00.000,2021-10-17 00:00:00.000,,2021-08-19 23:53:23.000,2021-10-19 12:10:23.000,2468.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-08-27 12:41:57.000,,,,B,57.36,43.02,1.0
16344,12557,1.0,184800,2022-05-15 00:00:00.000,2022-08-03 00:00:00.000,#SiklusCustomerRizky,2022-05-31 04:06:45.000,2022-08-24 08:03:21.000,2000.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,51.0,gross,PT. Prima Larvae,C6,51.64,38.73,1.5
18148,32319,1.0,500000,2022-06-09 00:00:00.000,2022-08-15 00:00:00.000,,2022-09-06 03:33:03.000,2022-09-07 09:06:54.000,270.0,1.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,,gross,,A2,25.0,30.0,1.4
24834,41486,,327600,2022-11-09 00:00:00.000,2023-01-29 00:00:00.000,#BD-Katalis01,2023-08-14 06:32:24.000,2023-08-24 12:30:25.000,2500.0,0.0,1.25,90.0,40.0,2024-04-12 17:02:22.000,Free,,1000.0,actual,AGAPE Hatchery,Petak 4,50.0,50.0,1.2
9481,21239,1.0,25000,2021-04-28 00:00:00.000,2021-06-19 00:00:00.000,,2021-04-29 08:13:33.000,2021-08-02 04:18:36.000,2468.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-06-28 02:43:59.000,,,,B,57.36,43.02,1.0
21967,39889,1.0,220000,2023-04-21 00:00:00.000,2023-06-28 00:00:00.000,#VietProject23,2023-04-21 10:21:16.000,2023-09-12 09:53:18.000,1000.0,20.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Paid,,1051.0,gross,CP,A1,40.0,25.0,1.8
24767,42915,,208280,2023-07-29 00:00:00.000,2023-11-20 00:00:00.000,#BD-Katalis06,2023-08-10 02:08:14.000,2023-11-21 04:29:46.000,1600.0,0.0,1.25,125.0,55.0,2024-04-12 17:02:22.000,Free,2023-08-10 02:08:14.000,35.0,actual,PT Windu Alam Sentosa,Kolam 7,40.0,40.0,1.5
18231,14350,,177800,2022-09-10 00:00:00.000,2022-12-22 00:00:00.000,,2022-09-09 23:36:30.000,2023-01-13 04:24:49.000,1040.11,0.0,2.5,120.0,55.0,2024-04-12 17:02:22.000,Free,,,actual,,A4,37.24,27.93,1.1
18776,34701,2.0,250000,2022-10-07 00:00:00.000,2023-02-08 00:00:00.000,,2022-10-07 10:46:56.000,2023-02-10 06:58:37.000,4999.9,0.0,1.25,124.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,C01,70.71,70.71,1.5
21660,39615,1.0,75000,2023-04-06 00:00:00.000,2023-07-05 00:00:00.000,,2023-04-07 00:27:13.000,2023-07-06 01:03:59.000,1050.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,,net,,Petak 2,30.0,35.0,2.0
